index,author,location,date,headline,review_body,review_rating,num_like,language,itemName
2665,Luis Chomiak,unknown,2021-08-06T17:25:12.000Z,Booking.com is an Absolute d......e. Tonight I was scammed and left without accommodation and I tried every way possible to ask Booking.com for help including 25 mins on the phone phone,"Booking.com is an Absolute disgrace. I am a street sleeper tonight as booking.com are not responding to my my desperate request for help. I have been scammed by a Booking.com B&B which I've discovered has a Ukrainian contact number and try don't respond to messages, calls or emails...in fact the B&B doesn't exist. I arrived at the right street and searched for an hour.I have no accomodation tonight. I will have to sleep in the car! I have tried every possible way to contact them with no response even after waiting 25 mins on the telephone.  God knows what'll happen now. I can't afford another place and I have nowhere to go. So much for booking.coms totally awful customer service. It's ok when all is going good but when it's not they're not there to help in urgent situations.",1,2,en,Bookingstar1
2666,Roopal Naik,unknown,2021-08-06T16:28:00.000Z,As a business owner,"As a business owner, I have been charged numerous illegal commisions by booking.com repeatedly, where customers have booked via booking.com and either not turned up or unable to attend due to covid restrictions. I have not charged the customer, yet booking.com have charged commsion to my business. I have made many many requests to booking.com on the extranet to refund these illegal commsions , even in lockdown when my business was closed between 4th Nov 20 to 17th May 21. It is absolutely absurd and there will be some legal body taking booking.com to court in their illegal practices.You seem to hold a law amongst yourselves. And No!! 48 hours is not long enough to mark a reservation as no show when the business is closed or staff self isolating!!Every hospitality business will simply up the rates, when you book directly on a 3rd party website like booking.com, expedia, hotels.com ... you don't offer the best price guarantee, because hospitalty put their rates up by 30 percent to cover the commsion charged. Refund every single illegal commsion you have taken from me immediately to resolve this matter.",1,2,en,Bookingstar1
2667,Scott C,unknown,2021-08-06T14:15:36.000Z,No customer support,"We had a flight cancel late at night at Charlotte Airport, so we needed a hotel room for the night. I used Booking.com and received a confirmation for a hotel nearby. However, when I got to the hotel it was sold out and had no reservation for me. After an hour talking to Booking.com customer service, it was well after midnight and they suggested I book another hotel through their site for the next night, since their system cannot accomodate an immediate reservation made after midnight. No answer at all and a huge waste of time and money. My advice, use booking to see what hotels are available, but book directly through the hotel website.",1,1,en,Bookingstar1
2668,Ciaran Gallagher,unknown,2021-08-06T13:54:59.000Z,Poor customer service,"The wait times to speak to someone were very long, and after waiting for a long time they offered to talk to the hotel on my behalf, but did not adequately explain the situation. It was much easier and quicker to get a result by doing that myself. The emails forwarded to the hotel via booking.com were also not actually being forwarded to the hotel, they were just vanishing into thin air. It seems like you'd have a much easier time booking directly.",1,1,en,Bookingstar1
2669,Karen James,unknown,2021-08-06T13:38:54.000Z,I won’t be using Booking.com again,"I won’t be using Booking.com again. It seems to be one of those companies that has no email address, no live chat and if you ring, nobody answers. In future I will book accommodation direct.",1,3,en,Bookingstar1
2670,layla rees,unknown,2021-08-06T13:18:32.000Z,Unhelpful and just too happy to shift the blame.,Booking.com made an error when we amended our booking. We have spoken to the property who advised they didn't get the amendment confirmation. Instead of assisting us all booking.com wanted to do was blame the landlord. As we had not started our holiday we did not want to start off on the wrong foot with the landlord. After 35 minutes I was still stuck in the same situation without Booking.com offering me any kind of compensation. I used booking.com instead of going direct as I wanted there to be someone there to help if I needed assistance. Waste of time and sorry that they are getting a cut of the money.Today I find out that even though we asked them not to speak to the landlord they did. So I now have to spend another day unpicking all the changes I made yesterday! Great customer service! You’ve ruined my holiday before it’s even begun with this stress!,1,2,en,Bookingstar1
2671,Jim,unknown,2021-08-06T12:46:05.000Z,My daughter and me booked a hotel on…,"My daughter and me booked a hotel on our way down to the French riviera via booking.comOn arrival the hotel was very hard to find, hidden almost next to a car garage.While entering we saw the ceiling completely destroyed, the most dirty swimming pool I have ever seen, and we were told both the airconditioning and elevator were out of order.When we asked for dinner and they even told us the restaurant was also closed, on sunday dinnertime! Since we booked 10 days before they had all the chances to inform us about the current status the hotel was in, I payed in advance and have not been refunded up to this date. I assume it will not happen since they don't answer my phone calls and or emails. Booking.com is also not willing to help so a big thumbs down for both of the companies.",1,1,en,Bookingstar1
2672,Stuart McMurdo,unknown,2021-08-06T10:25:06.000Z,Last time I will use Booking.com,"Last time I will use Booking.com. Their booking confirmation is stated at a Room rate. Upon checking in at the hotel I was told Booking.com actual quote the hotel at a room rate for 1 person. How sneaky and dishonest! Price for my stay has jumped by 15% upon check in because of this dishonest pricing - room rate but price limit for 1 person, have you ever!",1,2,en,Bookingstar1
2673,Mahat Zorro,unknown,2021-08-06T07:51:46.000Z,Now i understand why booking.com so bad…,"Now i understand why booking.com so bad rating. In this website listed fake ads for not existed private hotels!!!We are NOT PROTECTED , its like Russian Ruletka  making booking on this website  I had a bad experience on 18 July when i booked cheap  room in a Tichka chalet  in Ollon, Switzerland. They are not exist in Switzerlans. This house in Morocco but booking com even didn't replied and of course didn't refund my money for two nights!!!",1,0,en,Bookingstar1
2674,Mrs JB ,unknown,2021-08-06T07:50:13.000Z,Lack of Payment,Lack of PaymentUnfortunately as a business owner we have been trying to sort out lack of payment from Booking.com for holidays taken at our property since May.  No proper response for the reason from customer service.  Complaints just leads back to customer service.  Very unsatisfied.,1,2,en,Bookingstar1
2675,Rai Bontempo,unknown,2021-08-06T07:37:21.000Z,First and last time I use them,Took my booking. the hotel was fake and they took my money. Awful. I will not be using them again. They even pretended to call the hotel. I know this as called them after and have no calls from booking.com. Looking at the other reviews looks like everyone has had a bad experience with booking.com,1,1,en,Bookingstar1
2676,Allison Richardson,unknown,2021-08-06T07:17:33.000Z,abysmal customer service,"I've had a really frustrating experience trying to get in touch with Booking.com.  The problem I had just couldn't be solved by email and I needed to talk to a human being. I was on hold for around 20 minutes and when somebody eventually answered, I was cut off! The customer service is just abysmal. I'll definitely book directly with the hotel next time.",1,1,en,Bookingstar1
2677,Claire Portman,unknown,2021-08-06T06:18:54.000Z,Useless,I would give 0 stars if this were possible. Booked accommodation for a 2 week holiday via booking. On arrival was not given the accommodation that was booked as per the images on their website. Couldn’t get hold of the owners to resolve the issue and despite multiple phone calls to booking they did nothing whatsoever to resolve our issue. Eventually got gold of the owners to be told what we booked was not available and got a refund and came home. Completely ruined holiday and no help from booking to resolve the problem or obtain a refund. Useless from start to finish!Interestingly I have been back on the property advert since we left and they have taken the images down! Completely false advertising!,1,0,en,Bookingstar1
2678,Juju,unknown,2021-08-06T06:04:37.000Z,misshowing and lying site,"Smelly and moldy rooms IN BUSINESS CLASSfirst of all over booking.com we were promised ocean view and a bathtub. We experience two yucky rooms. then we gets down to standard room, and after we booked through booking.com they should have paid us back the difference from business to standard. but no nothing happens! Bad site",1,0,en,Bookingstar1
2679,Inayat Khan,unknown,2021-08-05T22:49:55.000Z,Misleading & scam company .,"Misleading & scam company .Misleading customersAvoid …Avoid …AvoidBook a double room …with double bed & sofa bed on booking.com for four nights .Room pictures were nice on website .On arrival they give me a room which has four singles beds & no sofa bed , Totally different room from the one I saw in pictures.Manager was crafty & Lier he told me will give another room next day bcz it’s late now .Next day he said we upload wrong pictures by mistake on booking.com & can not help me apart from sorry !!!I Call booking.com to get some explanation,put me on hold for hours.I spoke to nearly 4-5 different agents & no one help me the last one said we are like shopping mall & only selling .((( The rest you go to hell we got our money any way )))If you want to ruin your holidays & get stressed book with this scam booking.com they have no control on there partner hotels .They will treat you like a ……..",1,0,en,Bookingstar1
2680,David Glen Beaumont,unknown,2021-08-05T22:18:05.000Z,"Avoid this company, at all costs.","I booked a property in Cairns, Australia, for November 2021. in February this year. I paid for my first nights stay. Which was refundable, before a few days before my arrival. Should I cancel. In view of Australia still not accepting foreign tourists. Because of Australia still being on lock down. Because of the Covid-19 Pandemic. I had to cancel this booking, nearly 3 weeks ago. I still have not received my refund and, supplied my bank's IBAN number. In addition to the sort code.",1,0,en,Bookingstar1
2681,Patricia De La Mota,unknown,2021-08-05T22:03:00.000Z,It is the worst,"It is the worst, the characteristics of the location and what you really get is never the same... The owners don't take any responsibility and neither booking... So not worth it. We have been traveling around the world for about 15 years straight and this site has only deceive us.",1,0,en,Bookingstar1
2682,Mr G Stobbart,unknown,2021-08-05T20:46:24.000Z,As a hotel owner they accept no…,As a hotel owner they accept no responsibility whatsoever if a guest's credit card doesn't work. They are happy to take the booking and the commission but will simply ignore all communication about declined payments. Only reason I gave one star is that I couldn't give zero!!! Awful,1,1,en,Bookingstar1
2683,Paul Slaney,unknown,2021-08-05T17:25:22.000Z,Don’t answer phone calls or reply to…,Don’t answer phone calls or reply to urgent messages beyond a joke.,1,1,en,Bookingstar1
2684,Sean Sabet,unknown,2021-08-05T17:22:36.000Z,booking.com took a big money from me!,"I made 5 hotel reservations via booking.com for the month of October but due to the Covid situation I had to cancel the whole trip. Even though I requested the cancelations 2 months earlier, still they charged me big money for the cancelations!!!I learned my lesson so never again make any reservations with these guys and deal directly with every entity separately.",1,0,en,Bookingstar1
2685,John Hardcastle,unknown,2021-08-05T14:11:40.000Z,Car Hire Cancellation Is Day Light Robbery,The cancellation policy on car hire is tantamount to highway robery it cost £148 to cancel a weeks hire on a car. Will never use Booking.com again.,1,0,en,Bookingstar1
2686,Anna Strzeminska-Bowden,unknown,2021-08-05T13:33:24.000Z,No room at the Inn,"Twice now we have booked a room for us and our 9 year old using Booking.com and twice they have allowed us to book rooms that have not been appropriate and where the facilities have not been available. The first time our son's room was on the other side of the hotel to ours, despite us filling in our son's age. The second time we booked a double room with an extra child's bed, only to find out the day before the start of our reservation, that this was not possible as that type of room did not accommodate extra beds. I am unsure as to how we were able to book either, but both reservations caused us issues and lots of time wasted with the useless Booking.com customer service.",1,0,en,Bookingstar1
2687,Eddie mc phillips,unknown,2021-08-05T13:10:23.000Z,After booking and paying £47.20 for a…,After booking and paying £47.20 for a return taxi journey from Split airport to our apartment we still haven't received any confirmation or reference number from Booking.com .We have tried to get in touch with customers service but received no reply so we still don't know if we're being picked up from the Airport or not.,1,0,en,Bookingstar1
2688,Terry,unknown,2021-08-05T13:07:13.000Z,No wonder your ratings are so low!,Booked room Management admitted they gave us the wrong door code so we had to sleep in our car all night. Booking.com told us they didn’t have proof but didn’t even ask. This is the lowest point we’ve experienced customer service. Wouldn’t use these again if you paid me!!,1,0,en,Bookingstar1
2689,NNNN,unknown,2021-08-05T12:50:52.000Z,Partnerlid van Booking.com / Partner Member of Booking.com,"Partnerlid van Booking.comSinds mei 2021 geen uitbetalingen gekregen. Gasten komen wel en gaan ervan uit dat er betaalt is. Booking.com incasseert wel bij de gasten, maar draagt niet af. Ik heb veel berichten geschreven, gebeld (maar na een uur in de wacht, wordt de verbinding verbroken), veel screenshots toegevoegd om mijn woede uit te drukken. Zelfs als je een incassobureau inschakelt, zijn ze niet bereikbaar. En ze incasseren wel je commissie. Als je die laat storneren, dreigen ze je account op te heffen. Mijn advies: ga niet met ze in zee!Partner Member of Booking.comNo payouts received since May 2021. Guests do come and assume that payment has been made. Booking.com does collect from the guests, but does not transfer. I wrote a lot of messages, called (but after an hour on hold, it disconnects), added a lot of screenshots to express my anger. Even if you engage a collection agency, they are not reachable. And they will collect your commission. If you cancel, they threaten to cancel your account.My advice: don't do business with them!",1,1,en,Bookingstar1
2690,PM,unknown,2021-08-05T12:03:20.000Z,Been a partner member with booking,Been a partner member with booking . com since March 2021 added my bank details for payouts. Guests have been using my caravan since May 2021. Booking . com collect my guests money. Guess what yes booking don't pay me since I become a partner. I Have wrote lots of messages added lots of screenshots expressing my anger. Looks very likely that I will be forced to go to a small claims court. My advice stay clear from this company if you value your hard earned cash,1,1,en,Bookingstar1
2691,bootiful,unknown,2021-08-05T11:50:37.000Z,Customer service non-existent,"So, it has been nearly two weeks since I first made an enquiry with their so called customer service.Haven't progressed an inch with it.Trying to remind them of my enquiry, they simply ignore me.I can see that they have stopped replying to negative reviews on Trustpilot either - no wonder, as there's not much they can say, they aren't going to say ""customers helped us grow big, now we are going to show them two fingers with a smile"", are they?",1,1,en,Bookingstar1
2692,Daria Nipan ,unknown,2021-08-05T10:03:52.000Z,the worst customer service ever!!,"the worst customer service ever!!! supposed to go on the vacays in Italy. booked in advance, picked lovely hotel, 3 days before the cancellation free period I receive the mail that I have no funds (I have) on my account and I need to pay directly online if I still want my lovely hotel, ok pushed the button PAY...after just opened new window all confirmed...ok I said. fine. and forgot about it tell next night when I receive the message from the Booking that my reservation been cancelled again due to no funds on the bank account!!! what the heck!! checked with bank - no problem their that said its actually booking.com has problem .....at the end...reservation lost, send e-mail to booking.com 3 days ago -NO REPLY of course...and I need to book new more expensive hotel....this time directly...no more booking...never again...they are just not reliable!!!",1,2,en,Bookingstar1
2693,Katharina B.,unknown,2021-08-05T07:29:10.000Z,CAREFUL - They book your payment but not the flight,"Booking did confirm my paypal payment for a flight, but then did not actually book the flight. After a long search and false information on contact options, I sent a support ticket which was ignored. Calling the Hotline I waited for 48 minutes to talk to a representative, who could not help me. I then got an email that they could not find my flight. Still fighting to get my money back and had to book a more expensive flight. Rarely experienced such a bad bad customer service!",1,0,en,Bookingstar1
2694,Vmd,unknown,2021-08-05T06:17:09.000Z,"Scam price, horrible customer service.","I found a good price on their website, which clearly stated that taxes and fees were included. I tried to book it, but on the last page the price ""somehow"" got much higher. I made screenshots and contacted customer service. I was only able to write to a bot that sent me a message back that they would reply withon 24 hours. Nobody wrote me back within 3 days, despite me writing them 3 times. After that, they said they can only give me their advertized rate in case I send them screenshots, which I did. There were 4 more rounds of messages, customer service always asked for something new to prove my statement, which I always sent. Of course finally they refused to give me their advertized rate without any reason. Unfortunately this is not my first problem with them, they refuse to help customers. Just plain horrible customer service, would not recomment anyone.",1,0,en,Bookingstar1
2695,D L,unknown,2021-08-04T22:36:14.000Z,Awful experience,Awful experience. I booked for 3 nights and everything was all good until they advertised an upgrade that says for only $35 so I clicked on it to check on and I was upgraded automatically without another confirmation. I  upgraded our reservation by mistake and I tried to contact them to correct it so we can keep the original booking. They replied I should contact the property which I did and the hotel said there's nothing they can do since the booking was done with a 3rd party.  I tried to contact booking.com again and wasted so much time but never got a reply so I decided to cancel my reservation since I'll be paying $300 more. Booking with them was a mistake.  Don't be fooled of that upgrade thing.,1,0,en,Bookingstar1
2696,Bitofadog,unknown,2021-08-04T21:09:19.000Z,Useless,"Useless. Tried to cancel final night of 5 night stay on their App. Impossible. Called hotel who said I had to cancel it through Booking.com. Customer service rep said App won’t allow changes to bookings, though in theory it should. She was supposed to email hotel to change the booking and copy me in. Didn’t happpen so I cancelled the booking and booked with the hotel direct. Waste of time and energy.",1,0,en,Bookingstar1
2697,M ,unknown,2021-08-04T21:02:10.000Z,Booking.com facilitate scams - don’t use them,After years of using Booking.coms app I am now deleting it and will never use them again having been scammed out of £224 - I sought redress and got absolutely no response despite a promise of communication within 24hrs.,1,0,en,Bookingstar1
2698,Trevor Fletcher,unknown,2021-08-04T19:18:05.000Z,Lies,Booking. Com should not get eny stars as there tell lies to customers there sed there wood get the money back from a booking and have let us down we booked a B&B in blackpool and there let us down with a pay ment booking. Com have let us down do nt book with them all you get is lie after lie  there do not won't to no bad customer service the b&b is chaplins blackpool take them of your site to stop eny body else getting money taken theives,1,0,en,Bookingstar1
2699,SAM HALL,unknown,2021-08-04T18:02:45.000Z,Hotel shut down when I arrived.,"Booked a room in London at the end of May. When I got there the hotel was completely shut. I had to pay a premium for a replacement room in another hotel at the last minute, thanks to Booking.coms inaccurate web site. It took over a month to get any refund of the original hotel cost from Booking.com. They kept asking for the same details over and over again, trying to put me off claiming my refund. Despite saying they would give compensation towards the expensive replacement hotel they have stopped responding. Over the years I must have booked 50 hotels with Booking.com but never again. They are unprofessional and their web site cannot be trusted. Their Customer Service is awful. In future I will always book direct or through Expedia.",1,0,en,Bookingstar1
2700,David Brotánek,unknown,2021-08-04T15:05:40.000Z,We have been deceived by Booking.com,"Booking.com will take the money and no longer care. It sells you a de facto scam and then they don't respond and there is no feedback and help!Please let everyone who has been deceived come together - file a criminal complaint and we will deal with it further.In the coming days, we will be writing to the Dutch media to finally start writing about the scams for which booking.com collects money!We lost money on accommodation that was a scam and no one is communicating with us from Booking.com!We paid and stayed on the street in a foreign country!Dondes has no response to our complaints from the bookinger.After the ""end of the accommodation"" we wrote a negative review stating that it was a scam and the booking wrote us back that he thanked him for the review, but could not publish it because it did not comply with their conditions !!!!!!!!! That's why they only get nice reviews on booking.com and not those negative reviews from cheated people! therefore the floods are still going on!",1,0,en,Bookingstar1
2701,Jan-Olav Karlstad,unknown,2021-08-04T15:02:53.000Z,Stop using booking.com,"Stop using booking.com. They don’t take any responebility for booking true their service. They have now customer service and they just tell you to contact the company that rent out. Then booking.com is not wort anything when renting.They also work together with rent out companies using Swikly, that is a fraud company.",1,0,en,Bookingstar1
2702,Stewart OBrien,unknown,2021-08-04T14:49:26.000Z,Booked twice in the last twenty four…,Booked twice in the last twenty four hours and they e mailed me and told me the place had over booked / second booking cancelled said she had another booking on another site what a waste of time and my holiday is now cancelled thanks to the site,1,0,en,Bookingstar1
2703,Janet,unknown,2021-08-04T14:22:14.000Z,SCAM,Booking.com Taxi is a scam. My driver never showed up. They still charged me. I’ve contacted customer service multiple times - no response,1,0,en,Bookingstar1
2704,Gui Yun Xiao,unknown,2021-08-04T12:47:30.000Z,Cheating company and the worst Customer service ever,"The worst Customer service ever! Good bye Booking .comBooked 4nights hotel in Orlando U.S. it turned out they are the most expensive booking after compared prices with other booking site. The customer service representative told me that I can talk to the hotel see if they can match others (competitors) price when I called booking. First of all we booked our hotel with them, not the hotel, secondly they have promised the price matching on their web site. What’s more they ignored our complaint! That is the attitude when they promised price match you have to talk to hotel, not them. What a price match scam!!! You might cheat us once but that is the end. Good bye booking!",1,1,en,Bookingstar1
2705,Joanne Humphrey,unknown,2021-08-04T12:20:52.000Z,No-star option needed here!,If there was such a thing as a no-star review I would leave one. I have had two rooms for five nights booked for several weeks. The deal was always free changes or cancellation. I wanted to change the dates of one of the rooms and after 92 minutes holding for booking.com I was told that their system doesn't allow for the dates to be changed on one room only. My only option was to change the dates on both rooms and book one of the rooms for three nights. I have done this but my total cost has now risen by 16% even though I have three nights fewer. So much for free changes - the price of the rooms I had already booked has increased by 47%!!!,1,1,en,Bookingstar1
2706,Andy Skidmore,unknown,2021-08-04T10:20:08.000Z,Possible Covid Contamination,"For London bookings especially, please be aware that your chosen accommodation may not be as described and may well be in close vacinity to what may be covid isolation accommodation. There may not be any disclosure of this in the description.I had a very distressing situation outside my accomodation where I was spat on violently from an upstairs window. My advice is research your choice and if possible spend a little extra for a quality hotel direct.",1,0,en,Bookingstar1
2707,Marcel,unknown,2021-08-04T06:10:23.000Z,Don't Use Booking.com,"Disappointing customer service experience.Booking.com chose not to respond to reasonable request move out a booking due to current travel restrictions and took the option to charge a cancellation fee of 50%.The service is a sham and endeavours to isolate itself from direct communication and does not log any request through the customer service app to fall back upon.Don't waste your money go direct to the hotel and ask them to price match, guaranteed you will get a better result...Marcel",1,0,en,Bookingstar1
2708,Asher,unknown,2021-08-04T04:56:08.000Z,Theft by booking.com,"Tried to book return flights. Immediately after paying via PayPal a message popped up “not possible to confirm booking due to issue with your payment method or the airline”. However money left My PayPal account and my bank account immediately. Another screen stated that my flights were cancelled. I have called daily for 7 days, each time I am given the stock line by the call centre that they don’t take money if a booking is not made. However the bare fact is that the money has gone to booking.com. There is no acknowledgement or mechanism for its return. This is theft pure and simple and the customer service is run by puerile teenagers reading stock lines from a script",1,0,en,Bookingstar1
2709,wade vest,unknown,2021-08-03T23:13:34.000Z,If I could rate a -5 I would,"If I could rate a -5 I would, why go thru a booking  agency and not just call the hotel itself if the lousy booking.com won't back you up and let you know about penalties for cancelling early? Sometimes  we book in a hurry and rely on these so called pros to help. I booked twice in one day at lava hot springs had to cancel later and no refund..screw these services and do on your own.",1,0,en,Bookingstar1
2710,Zombie,unknown,2021-08-03T18:59:09.000Z,The house we booked was double booked…,The house we booked was double booked we had to source our own accommodation for 4 adults and 3 children with disabilities they refunded us the money we paid for there accommodation which did not cover the accommodation we had to source not worth the stress destroyed our holiday we lost all our food we purchased it’s only thanks to god we found somewhere else not to mention they were aware as this had happened 5 times before and the house is still listed Cody woodland cottage st Ives Cornwall,1,0,en,Bookingstar1
2711,Ken Byrne,unknown,2021-08-03T18:39:45.000Z,I  booked an accommodation in Co Down…apartment,I  booked an accommodation in Co Down in June through booking.com The owner contacted me to say that due to an error in booking she was double booked and she could not honour the booking. My card was still charged and despite many efforts the charge has not been reversed. Never use booking. Com,1,0,en,Bookingstar1
2712,Deepak Humagain,unknown,2021-08-03T16:25:40.000Z,Very bad customer service,"Very bad customer service. I booked a flight and tired to cancel the flight. When first called they asked me to speak to the airline and cancel.I called them before 24 hrs of booking the flight. When is spoke to United airlines next day because it was already 10 pm and no-one attended to my call, they said its agency booking and they cannot do anything. I called the booking.com again. they said it was after 24 hrs and there is no refund at all. so that means i loose 1150$ for not taking flight. What kind of customer service is this. I advise people not to book through booking.com.",1,0,en,Bookingstar1
2713,Mel M,unknown,2021-08-03T15:42:04.000Z,"Avoid, one you have problem they step away.","Avoid. Customer service is nonexistent! If you have any problem with property owners, they don't help in any form or shape. All they care about is taking your booking and their fees, customer is the least of their worries. Book directly and use PayPal, they at least are really good at resolutions if property owners use dodgy techniques. I shall not be using them again.",1,0,en,Bookingstar1
2714,Philippa ,unknown,2021-08-03T13:34:23.000Z,Appalling customer service for property…,"Appalling customer service for property owners.Booking.com has duplicated my property listing and I am receiving reservations for both listings despite the fact that there is only one property! And because Booking.com copied my information across from another account and unilaterally stuck a Spanish country code onto my UK mobile number, I can't log in to the duplicate listing and delete it. Booking.com say they are available 24/7 to help but I have sent over a dozen urgent messages to their help centre over the last 3 days with no response. It seems they don't care that their clients are booking a property that doesn't exist!! I can't call them because the automated system won't let you progress without a code sent to your phone - the same phone number I'm trying to change because the number is wrong. I can't even log in to the account to see who has booked and for when. There are going to be some very angry Booking.com clients when they find their bookings can't go ahead",1,1,en,Bookingstar1
2715,thomas barnett,unknown,2021-08-03T11:42:35.000Z,Avoid booking at all costs. They take the money before the room is  confirmed.,"I tried to book a room with booking, got to the checkout, they then tired to bump up the proce from £84 to £99 because the price changed. I didn't want to pay this, so I backed out of the booking. Checked my bank and noticed they had already taken the £85 for the booking it said I couldn't have. 7-12 days wait for a refund now. Robbery!",1,1,en,Bookingstar1
2716,Joachim,unknown,2021-08-03T10:35:09.000Z,"If you need help, you won’t find it.","We rented an Apartment through booking in Sardinia that upon arrival was in such a bad shape that we immidiately called the number sent to use in our booking confirmation. This number was for the customer service of Novosol that was administrating the apartment. We called and sent e-mail with pictures of a broken fridge where the door fell of when we opened (we had just bought food and beverage for 300 euros), broken kitchen floor tiles that could cut your feet, missing kitchen amneties, single use cutlery, leaking pots, dead insects on the floor etc. and requested to find another apartment. They wanted to fix the fridge door that had fallen of and sent a technician that did a terrible job, and it fell of right after he had left. The hinges were rusty and bend and the door didn’t seal, leaking water on the floor. Anyway. Floor tiles still broken, kitchen amneties and fridge still useless.... Back and forth, we spent 2 days of our 7 day trip on this and threw most of our food out. On the phone, one employee were kind and solution oriented and said that we could book another place for the remaining 5 days, for a value of 500 DKK/person/day - which we then did and requested an email verifying this promise/deal.They then said that they had sent it and it might have gotten lost somewhere, so she would sent it again. 4 hours later still no e-mail. We called again for the 12th time and now she had given the case to another employee that now had spoken to her boss and they could only give us one day on a hotel while they fixed the problem. We had already spent time on fixing only one of problems AND already booked the other place, which they now denied ever having promised. And now two weeks later and countless mails sent, still no answer.We have sent mails to booking as well with the same pictures and our correspondency with Novosol but haven’t recieved any help whatsoever.We have paid for an apartment we couldn’t stay in and paid the another apartment that we were promised covered.Please help in someway at least",1,1,en,Bookingstar1
2717,support? yeah right!,unknown,2021-08-03T07:48:39.000Z,The worst company,The worst company. EVER!!!!!!!! Try to get anyone to help you. It's a nightmare!total scam!,1,0,en,Bookingstar1
2718,Ian,unknown,2021-08-03T07:19:31.000Z,This place is the worst,This place is the worst! I am trying to contact the hotel and booking.com regarding a complaint and theyre doesn't seem to be anyone answering  or replying. Where is there customer service. This must get answered or I am taking this further..How is this company and hotel still going!,1,1,en,Bookingstar1
2719,Juan Carlos Martinez,unknown,2021-08-02T23:58:26.000Z,This place is the worst to buy tickets…,This place is the worst to buy tickets from it takes 35 to an hour on hold to get to their customer service and then they will hang up on you.,1,0,en,Bookingstar1
2720,Arash Zaeemi,unknown,2021-08-02T22:44:33.000Z,They are never be there for you,"They are never be there for youthe website showed me a improper hotel in SFwhen i checked in and face the issue, they did not answerlive chat was impossiblei left the hotel and cancel the rest of the paymentbut hotel charged me fullyno follow up by this websiteThey are never be there for you",1,1,en,Bookingstar1
2721,Annette,unknown,2021-08-02T22:07:48.000Z,Don't use this company,"I booked a hotel for 5 people with 5 individual rooms. When we arrived at 8.pm the rooms were not ready. Then we were given 4 rooms, not 5 which I have paid for. I have sent messages, no one answers the phone. No response to my request for a refund, why would you need my bank account statement for a refund. When they were taking the money they did not need a statement. I just want my refund. The hotel just complained and blamed booking.com for everything that was wrong.",1,0,en,Bookingstar1
2722,janos sinka,unknown,2021-08-02T19:57:45.000Z,I made a reservation on booking.com at…,"I made a reservation on booking.com at a hotel for 6nights. Received the confirmation that everything is all right. On my arrival I had to realize that the property is under refurbishment. Builder and painting crew went in and out and told me they working inside the property. I called the company and was given a phone number which meant to be the reception's contact number but the number just not exist. I called booking.com to sort thing out. After they cancelled my reservation they offered me an other accomodation far away where I reserved, told to pay for the new room if I a wish to do so and they give the difference back later. Also was told that the refund of my original booking will arrive onto my account within 7 -10 working days. I told to the company's supervisor that I can not afford to pay for an other room unless they give my refund straight away as I have to buy food too, they said sorry it's company policy, and that is it. Now I have to leave on the street., what I told to the gentleman as well and they did absolutely nothing. They took money for the booking within 2seconds for room that not available, made the same to lots of other people on the same day, but to give a refund is almost 2weeks and no help from them at all. Go for legal action against them for sure. Travelled half Europe, paid a furtune for a room and now end up on the streets...",1,0,en,Bookingstar1
2723,Rosu Cosmina,unknown,2021-08-02T18:57:26.000Z,"Do not book anything with them !!! 3h with the Customer Service, still on hold, no solutions ! I have been trasfered 7 times!!!!","So I booked a flight for me and my family,from Romania to Italy, from 11th of August to 21st of August 2021 from Booking.com site.  My return flight was changed from 21st of August to 22nd of August 2021, I have called the Airline company regarding the changes of the flight without being notify about the chages that were made in the return flight,  and the airline company told me I have to talk with the agency that I bought the airticket from, wich was Booking.com, because the tickets were not bought from the airline company website, and find a solution with booking.com. I reached out Booking.com for the changes on the flight, to find a solution regarding this situation. I have to mention that we bought 3 tickets, for me , my 2years old son, and husband, and I am pregnant in 6 months. I reached out the booking.com to find a solution regarding this situation, either to have a flight on 21st of August 2021, how my booking was, either to helps us with the acomodation for the 1 day , that we have to wait for the flight. I have been on the phone with them for almost 3 hours with no solution, and being transfer to 7 different people, all the time they told me that they are transfering me to the right department. No solution they are still keeping me on hold, with no aswer! Do not buy airplane ticket, or reserved anything with Booking.comUpdate on the call with custumer Service, the 7th person whom I spoke, he presented himself AQIB from Schedule Changes Drpartmemt, he was trying to tell me, that they will contact the airline company, And I was trying to tell him, that I already spoke with the airline company, and they told me if I do not agree with the changes I need to speak with the agency that I bought the ticket from, the person, after 3hours on waiting on the phone and being trasfered 7 times, just hang out the phone to me. I couldn't get in contact with anybody, my issues was not solved. A pregnat women, and a 2years old sun, will have to sleep in the airport !!!!!",1,0,en,Bookingstar1
2724,Emad Bakir,unknown,2021-08-02T18:14:38.000Z,Dirty filthy expensive Berlin accommodation…,"I made a reservation in Berlin in an Apartment which should have 750 square feet in the city centre of West Berlin, however the apartment was not even 500 square feet, very dirty with filthy beds and sofas, was very dirty, and we could not sleep because of dust allergic reaction, in addition it was very noisy.The booking was expensive and we got a free taxi with the booking, however when the driver at last arrived, he did not have a child seat, despite informing booking .com and refused to take us with, so we ended up taking our own taxi. It is strange, because usually all taxis have child seat.I used them really a lot in the past, but now I promise you, I will never again book by them. This was my last time. 5 customers lost",1,0,en,Bookingstar1
